CustomerID,State,CLV,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income
ZV43428,Arizona,27789.69235,Yes,Extended,Bachelor,1/20/2011,Employed,F,33806
NK53911,California,7345.897176,No,Extended,High School or Below,1/29/2011,Employed,M,79980
BG73480,Oregon,5323.866117,No,Extended,High School or Below,1/5/2011,Employed,F,64706
VY58444,Nevada,4426.096934,No,Basic,College,1/19/2011,Employed,F,29660
SJ15498,Oregon,6852.36423,No,Extended,Bachelor,2/21/2011,Employed,F,26313
ZB71094,Oregon,3534.337809,No,Extended,Bachelor,1/25/2011,Medical Leave,M,19861
UI99818,Oregon,4349.30875,Yes,Basic,College,2/10/2011,Employed,F,75648
WS24655,Oregon,29676.81386,No,Premium,College,2/10/2011,Employed,F,33992
LZ98947,Nevada,24238.66071,No,Basic,Bachelor,1/31/2011,Unemployed,F,0
IC94523,California,11638.89947,Yes,Basic,College,1/26/2011,Medical Leave,F,25370
TK59338,Arizona,13559.39395,No,Basic,College,1/3/2011,Employed,M,98036
BV36386,California,4282.947971,Yes,Basic,College,2/26/2011,Employed,F,40864
QT63794,California,9144.856285,No,Basic,Bachelor,1/19/2011,Employed,F,21150
LF36128,California,7434.270631,No,Basic,College,2/3/2011,Employed,F,49057
JK53304,California,6159.011684,No,Extended,High School or Below,1/14/2011,Employed,F,97658
HU76577,California,3883.398053,No,Basic,Bachelor,1/27/2011,Unemployed,M,0
JG81480,Oregon,10622.51656,No,Basic,Bachelor,1/12/2011,Employed,F,25634
CC88237,California,5257.241485,No,Basic,High School or Below,1/24/2011,Employed,M,56154
OV64984,Arizona,4881.394894,No,Basic,Bachelor,2/9/2011,Employed,M,90892
VG45203,Nevada,13197.92893,Yes,Basic,College,1/27/2011,Unemployed,F,0
YQ42353,Oregon,5334.183231,No,Basic,Doctor,2/2/2011,Employed,M,72960
AP46166,California,4965.491316,No,Basic,High School or Below,1/6/2011,Unemployed,F,0
UI36374,Oregon,5470.060561,Yes,Extended,Bachelor,2/17/2011,Employed,F,54507
ZR76229,Arizona,3713.790822,No,Extended,College,1/4/2011,Employed,F,81190
ZD65365,Oregon,2894.583582,No,Basic,College,2/13/2011,Employed,F,28204
XI84293,Oregon,1940.981221,No,Basic,High School or Below,2/7/2011,Unemployed,M,0
MT97446,California,2647.204207,No,Basic,Master,2/13/2011,Employed,F,26441
GM48223,Oregon,5461.967787,No,Basic,Bachelor,2/6/2011,Employed,F,42650
YQ42614,Washington,2661.82351,No,Basic,High School or Below,2/23/2011,Employed,M,29195
ZK56389,Arizona,2397.036098,Yes,Basic,High School or Below,1/29/2011,Retired,F,22283
MK19833,Arizona,4567.874448,No,Basic,College,2/7/2011,Disabled,M,15383
TO12347,California,5534.569714,No,Basic,Bachelor,2/5/2011,Disabled,M,16101
KE63160,Oregon,6057.07208,Yes,Extended,Bachelor,2/14/2011,Retired,M,27681
SR49919,Arizona,10656.88195,Yes,Extended,Bachelor,2/27/2011,Employed,F,72540
CI38171,Washington,13798.47871,No,Basic,Bachelor,1/28/2011,Employed,F,42780
VK42108,Washington,18060.47947,No,Basic,Bachelor,1/17/2011,Employed,F,57882
NB86692,Nevada,2690.477161,No,Basic,College,1/2/2011,Employed,F,60060
YN15967,California,7409.083969,No,Extended,College,1/11/2011,Employed,M,61160
KU56071,Oregon,4991.535369,No,Basic,College,2/20/2011,Employed,F,93416
LN47910,Arizona,4434.028141,No,Premium,College,1/3/2011,Employed,F,83220
CY80935,Oregon,14748.92373,No,Extended,High School or Below,2/11/2011,Employed,M,31226
SA84892,California,4916.373221,No,Extended,High School or Below,1/7/2011,Employed,F,66982
LY93301,Oregon,12495.73971,No,Basic,Bachelor,2/3/2011,Unemployed,M,0
FG63647,Nevada,12877.7765,No,Premium,Bachelor,1/25/2011,Unemployed,M,0
VX79712,Washington,6775.924167,No,Extended,Doctor,2/20/2011,Employed,M,27354
UH59257,Washington,7540.911474,No,Extended,Doctor,2/14/2011,Employed,M,61726
ME84824,Arizona,5989.773931,Yes,Premium,College,1/19/2011,Employed,M,66839
ZR68364,California,9171.000967,No,Extended,College,2/10/2011,Employed,M,60433
WQ25142,California,21528.56723,No,Extended,Bachelor,2/18/2011,Disabled,M,11538
OW84481,Nevada,2675.569927,No,Basic,High School or Below,2/16/2011,Employed,M,67837
FU77365,California,9246.223462,No,Basic,Bachelor,2/14/2011,Employed,F,40032
MR46875,Washington,4860.580033,No,Basic,Master,1/13/2011,Employed,M,41126
PT46181,California,2471.145145,No,Basic,College,1/26/2011,Employed,M,65176
LT41574,Oregon,2760.954751,No,Basic,Bachelor,1/18/2011,Employed,F,34717
WX16395,California,4270.034394,Yes,Extended,College,1/19/2011,Unemployed,M,0
HD82971,Arizona,3136.082008,No,Extended,High School or Below,1/15/2011,Unemployed,F,0
ZC17276,California,7755.209719,No,Premium,Master,1/15/2011,Unemployed,M,0
OR27665,Washington,4927.707574,No,Basic,Bachelor,1/29/2011,Unemployed,F,0
VO75043,Oregon,6661.744145,No,Extended,Bachelor,1/7/2011,Unemployed,M,0
LZ78622,California,6529.911496,No,Extended,High School or Below,1/9/2011,Employed,M,44379
PK24825,Oregon,3293.245706,No,Extended,College,2/15/2011,Unemployed,F,0
HG93801,Arizona,5154.764074,No,Extended,High School or Below,1/2/2011,Employed,M,82730
PJ36749,Washington,5597.12496,Yes,Extended,High School or Below,1/27/2011,Employed,F,37995
IJ33473,California,20766.66918,No,Basic,Bachelor,1/13/2011,Unemployed,F,0
CH96412,Oregon,5423.136755,No,Basic,Doctor,1/28/2011,Employed,F,85018
PR74833,Oregon,5553.362689,No,Extended,Bachelor,2/4/2011,Unemployed,M,0
ZS36394,California,5504.139033,Yes,Basic,Bachelor,2/8/2011,Unemployed,F,0
DP50922,California,12663.99057,No,Basic,High School or Below,2/5/2011,Employed,M,72109
VY23882,Arizona,5548.031892,Yes,Basic,Bachelor,1/13/2011,Employed,M,67798
UH62357,Washington,4389.945709,No,Basic,High School or Below,1/28/2011,Unemployed,F,0
BG74433,Oregon,2604.84712,No,Basic,Bachelor,1/22/2011,Unemployed,F,0
TI19394,Oregon,2918.576189,No,Basic,College,2/24/2011,Employed,M,80714
AQ91207,California,2487.649473,No,Basic,High School or Below,2/11/2011,Employed,M,38667
QL46987,Oregon,9082.833891,No,Premium,Bachelor,1/8/2011,Employed,F,34430
BS34332,Oregon,5557.934118,No,Basic,High School or Below,1/30/2011,Employed,F,83576
IJ26642,Nevada,5107.163002,Yes,Basic,Bachelor,1/26/2011,Employed,F,35625
XS36281,Washington,5570.21583,No,Extended,College,1/29/2011,Employed,F,85718
SR47878,California,5595.389905,Yes,Basic,High School or Below,2/5/2011,Employed,F,74454
HG53255,Nevada,11243.90285,No,Extended,College,2/25/2011,Employed,M,66146
QV65644,Oregon,6113.869984,No,Extended,High School or Below,2/4/2011,Unemployed,M,0
ZW76597,California,5271.372558,No,Basic,Bachelor,2/14/2011,Retired,F,13215
SM80235,Oregon,2746.921502,No,Basic,High School or Below,1/29/2011,Employed,M,62302
FE24232,Nevada,4729.970205,No,Extended,High School or Below,1/17/2011,Unemployed,F,0
BY78730,Oregon,8879.790017,Yes,Basic,High School or Below,2/3/2011,Employed,F,52583
CR40615,Arizona,3106.48254,No,Extended,Bachelor,1/2/2011,Disabled,M,22076
WL24392,Arizona,5860.16743,No,Basic,Bachelor,2/1/2011,Employed,M,94527
MZ81826,Arizona,9035.671134,Yes,Premium,High School or Below,1/21/2011,Employed,F,34337
EO99750,Nevada,7256.576235,No,Premium,Master,2/25/2011,Employed,F,29053
HF82396,Oregon,14428.86926,No,Basic,High School or Below,1/17/2011,Unemployed,F,0
DH68319,Oregon,2787.501453,No,Basic,College,1/1/2011,Employed,F,62506
EG12987,California,4845.002948,No,Basic,Bachelor,2/11/2011,Unemployed,F,0
ZU71467,Arizona,5460.315095,No,Basic,Bachelor,1/10/2011,Employed,M,45404
AD95939,California,26511.60445,No,Extended,Bachelor,1/17/2011,Employed,M,28773
TB71474,Nevada,3141.333694,No,Extended,College,1/18/2011,Employed,F,24019
WN76039,Nevada,2545.056879,No,Basic,Bachelor,1/16/2011,Unemployed,F,0
HI16472,Arizona,8355.958185,No,Basic,College,2/15/2011,Employed,F,23666
VG43444,Oregon,3837.492458,No,Extended,Bachelor,2/1/2011,Employed,M,36794
QI11566,Oregon,2534.990075,No,Basic,Bachelor,2/28/2011,Disabled,F,25163
JM98365,Nevada,5762.472144,No,Basic,Doctor,1/23/2011,Employed,M,66156
CP67787,California,15936.5764,No,Extended,Bachelor,2/2/2011,Unemployed,F,0
LM83004,Arizona,12552.64705,No,Basic,High School or Below,1/27/2011,Disabled,M,10147
JM77470,Arizona,2352.3679,No,Basic,College,1/19/2011,Unemployed,F,0
WI47826,Oregon,4935.642812,No,Basic,College,2/17/2011,Employed,F,95765
GE39783,Oregon,5356.137712,No,Basic,College,1/4/2011,Employed,F,60752
JN96178,Oregon,3740.404374,No,Basic,High School or Below,2/9/2011,Unemployed,M,0
KH41809,California,2489.387507,No,Basic,College,1/29/2011,Employed,F,31058
KX86150,California,7188.292633,No,Extended,High School or Below,1/29/2011,Medical Leave,M,13542
GX33877,Arizona,35022.45478,No,Extended,Bachelor,2/22/2011,Employed,F,25270
IQ15028,Arizona,2661.729688,No,Basic,Bachelor,1/5/2011,Medical Leave,F,24152
WE11250,Washington,12200.78537,No,Basic,College,2/6/2011,Employed,F,60282
OX61728,California,29006.67071,No,Basic,High School or Below,2/2/2011,Employed,F,40252
VW39046,Nevada,3873.647046,Yes,Basic,College,1/20/2011,Retired,M,28142
VE52406,California,2471.528431,Yes,Basic,High School or Below,1/15/2011,Employed,M,95697
KQ30179,California,2688.860687,No,Basic,Bachelor,1/10/2011,Employed,M,89771
KH58171,California,2551.226692,Yes,Basic,Master,1/19/2011,Employed,M,79751
CA58346,Oregon,4949.525372,No,Basic,High School or Below,2/22/2011,Unemployed,F,0
ZU76536,California,6143.898219,No,Extended,High School or Below,1/30/2011,Employed,F,45032
UN69319,Arizona,8837.334639,No,Basic,Master,2/17/2011,Employed,M,62277
MG66142,Oregon,9517.07801,No,Extended,Bachelor,2/19/2011,Unemployed,F,0
MV97958,Arizona,2879.63179,No,Basic,Bachelor,1/23/2011,Employed,F,40525
AG58599,Oregon,2805.098562,No,Basic,High School or Below,1/29/2011,Employed,F,26004
UG35090,California,6045.625114,No,Extended,College,2/14/2011,Employed,F,82399
IX85835,Nevada,5246.278375,Yes,Basic,Bachelor,1/21/2011,Employed,F,28909
FP67680,California,4772.931526,No,Extended,High School or Below,1/20/2011,Medical Leave,M,15323
WY21918,Washington,3867.965986,No,Extended,College,2/23/2011,Employed,F,79628
PM92089,Oregon,3383.445647,No,Extended,High School or Below,1/3/2011,Unemployed,F,0
AY59197,Nevada,9521.222806,No,Extended,College,1/24/2011,Employed,M,27769
VI14418,California,7614.669735,No,Premium,Bachelor,2/9/2011,Medical Leave,M,16707
QI60335,Nevada,11308.47178,No,Basic,College,1/12/2011,Unemployed,F,0
BS87947,California,3350.687339,No,Extended,Bachelor,1/7/2011,Employed,F,94395
DW88734,California,2683.492593,No,Basic,Bachelor,1/12/2011,Employed,M,84895
BU72633,Nevada,42561.63183,No,Basic,Master,1/10/2011,Employed,M,66661
VK94891,Nevada,2086.610957,No,Basic,High School or Below,1/23/2011,Unemployed,M,0
VE75717,Nevada,4868.807554,No,Extended,High School or Below,2/20/2011,Employed,F,31447
JG16015,Washington,5021.150845,No,Extended,College,2/19/2011,Employed,F,61987
CD68182,Oregon,3671.818326,No,Extended,College,1/18/2011,Employed,F,42460
WM64930,Oregon,5253.487908,No,Premium,College,2/8/2011,Medical Leave,M,12811
BJ82316,Oregon,12036.62051,Yes,Basic,Bachelor,2/10/2011,Employed,M,44428
XB61209,Arizona,3508.92537,No,Extended,College,1/6/2011,Unemployed,F,0
AT26484,Nevada,3818.468252,No,Premium,College,1/16/2011,Employed,M,25221
IW21434,Oregon,2570.433324,No,Basic,Bachelor,2/12/2011,Employed,F,44940
CP74755,Oregon,2846.171869,No,Basic,College,1/22/2011,Employed,F,39192
IV13886,California,7292.397562,No,Basic,High School or Below,2/9/2011,Unemployed,M,0
SW42446,California,10581.275,No,Extended,College,2/14/2011,Employed,F,42513
RO16377,Oregon,23144.1327,No,Basic,High School or Below,2/19/2011,Employed,M,59821
CE46475,California,4605.036646,Yes,Basic,College,1/28/2011,Medical Leave,F,22571
HE60335,Washington,3939.00637,Yes,Extended,Bachelor,1/28/2011,Employed,F,60021
RI69055,California,8104.43256,No,Basic,High School or Below,1/29/2011,Employed,F,58172
VD96075,Oregon,4165.252177,No,Premium,Bachelor,1/20/2011,Employed,M,58299
VI55112,Oregon,14065.30235,No,Basic,College,2/2/2011,Employed,M,25275
VZ18907,Oregon,21991.61598,No,Basic,College,1/12/2011,Employed,F,80807
BA49679,Arizona,7590.913301,No,Basic,Bachelor,1/14/2011,Employed,F,52348
LK39646,Washington,8018.503854,No,Basic,Bachelor,2/28/2011,Employed,F,58843
VI66860,Nevada,3554.845264,Yes,Extended,Master,1/10/2011,Employed,F,58557
RP14593,Oregon,3945.588049,No,Basic,Bachelor,1/19/2011,Unemployed,F,0
FP34904,Oregon,2915.614781,No,Basic,College,1/8/2011,Employed,M,86599
FG15434,Arizona,5554.826011,No,Basic,Master,1/18/2011,Employed,F,52984
TP12436,Oregon,5329.128301,No,Basic,Master,2/2/2011,Unemployed,F,0
KD93234,Oregon,5502.726803,No,Basic,High School or Below,2/23/2011,Unemployed,F,0
GE20220,Oregon,7606.70898,No,Extended,Bachelor,2/25/2011,Employed,F,47778
RA98783,Arizona,27789.69235,Yes,Extended,Bachelor,1/20/2011,Employed,F,33806
DW71192,Oregon,5971.313496,No,Extended,High School or Below,1/21/2011,Employed,M,52018
WD84153,California,2248.449633,Yes,Basic,Bachelor,1/29/2011,Retired,F,24910
ZM75468,Nevada,10745.97948,No,Extended,College,1/31/2011,Employed,M,39135
PZ75671,Oregon,7223.689647,No,Extended,College,1/28/2011,Unemployed,F,0
ME80331,California,9384.475767,No,Extended,High School or Below,2/1/2011,Unemployed,M,0
YA78391,Oregon,5709.225202,No,Extended,High School or Below,2/13/2011,Unemployed,M,0
WU76366,Arizona,4983.897914,No,Basic,Bachelor,2/2/2011,Employed,M,28726
HB35022,Oregon,13561.4335,No,Extended,Doctor,1/3/2011,Unemployed,M,0
AM17304,Arizona,7218.375778,No,Extended,Master,2/23/2011,Employed,F,45356
AD56037,Arizona,5160.251878,No,Extended,High School or Below,1/20/2011,Employed,M,87050
IJ74908,Nevada,13115.40751,No,Premium,Bachelor,2/4/2011,Employed,M,20705
DH93217,California,29874.74493,No,Extended,Master,2/23/2011,Employed,F,52651
WH48955,Oregon,20237.15039,No,Basic,Master,1/27/2011,Employed,F,55270
RU76604,Arizona,2580.849899,Yes,Basic,College,2/9/2011,Employed,M,46900
NE52009,California,39561.07502,No,Basic,College,1/2/2011,Employed,M,60500
FP66510,Washington,8186.095915,No,Basic,High School or Below,1/28/2011,Employed,F,43877
TW46585,Nevada,4767.687852,No,Basic,Bachelor,1/28/2011,Unemployed,M,0
PE42960,California,8474.634723,No,Basic,Bachelor,1/7/2011,Employed,M,58488
LO28839,California,4723.449803,No,Basic,Bachelor,2/5/2011,Employed,F,29193
QY41855,Arizona,10484.91535,Yes,Extended,College,2/1/2011,Employed,F,61108
UA53326,Oregon,3304.758268,No,Extended,College,2/28/2011,Retired,F,23931
UK59933,California,5002.093264,No,Basic,College,1/21/2011,Unemployed,M,0
LM37855,California,7607.001877,No,Basic,College,1/28/2011,Unemployed,M,0
UV89069,Nevada,2802.621642,No,Basic,Bachelor,1/15/2011,Employed,F,34628
NK40551,California,7455.361568,No,Extended,High School or Below,1/16/2011,Employed,F,74089
RR47424,California,21766.83059,No,Premium,High School or Below,1/24/2011,Unemployed,F,0
DU68331,Oregon,7316.650059,No,Basic,College,1/2/2011,Employed,F,30493
LI76661,Oregon,7443.83286,No,Extended,Bachelor,1/7/2011,Employed,M,89285
CM94209,Oregon,3086.722253,No,Extended,High School or Below,1/23/2011,Employed,F,92147
BN38134,Washington,6727.617003,No,Extended,Bachelor,1/7/2011,Employed,F,39428
VQ72305,California,20266.49877,No,Basic,High School or Below,1/19/2011,Employed,M,21542
YK26558,California,5264.642009,No,Basic,College,2/20/2011,Unemployed,F,0
XU20264,Arizona,8564.772996,No,Premium,Bachelor,2/3/2011,Disabled,M,23506
LG85340,Oregon,8086.011196,No,Basic,Bachelor,2/3/2011,Employed,F,70811
JZ64443,Washington,4705.589393,No,Extended,Bachelor,2/6/2011,Unemployed,F,0
CY45848,Oregon,4273.587765,No,Premium,Bachelor,1/30/2011,Employed,F,82214
AU13233,California,5908.7518,No,Basic,High School or Below,2/8/2011,Employed,F,71401
IH35630,Oregon,41787.90343,Yes,Premium,High School or Below,1/31/2011,Employed,F,46587
JP55271,Oregon,10633.50496,No,Extended,High School or Below,2/25/2011,Employed,F,80046
TT47031,Arizona,5450.573438,No,Basic,Bachelor,2/4/2011,Employed,F,76389
JN55850,California,7035.763363,No,Extended,Doctor,1/22/2011,Employed,M,77235
LH94176,Arizona,8203.221246,No,Basic,High School or Below,1/4/2011,Employed,M,38595
ZB87718,Arizona,8714.922135,Yes,Basic,College,2/21/2011,Unemployed,F,0
UQ40371,Nevada,3352.943699,No,Extended,Master,1/23/2011,Employed,F,55359
XJ92660,Nevada,5017.851448,No,Basic,Master,2/7/2011,Employed,F,79814
SG51792,Arizona,2753.159194,No,Basic,Bachelor,2/4/2011,Employed,F,75277
DA73502,Oregon,2619.337376,Yes,Basic,Bachelor,2/5/2011,Employed,M,78618
UF81905,California,4867.378203,No,Basic,Doctor,1/4/2011,Disabled,F,20123
PL44132,Arizona,3061.799398,No,Extended,College,1/18/2011,Employed,M,88362
US29010,Oregon,3545.413177,No,Basic,Bachelor,2/2/2011,Unemployed,M,0
DW72445,Oregon,3259.885006,No,Extended,College,1/29/2011,Employed,M,52782
MU53244,California,5095.439821,No,Extended,Bachelor,2/24/2011,Unemployed,F,0
EE57466,Arizona,2397.036098,Yes,Basic,High School or Below,1/29/2011,Retired,F,22283
QV86635,California,7427.501786,No,Extended,Bachelor,1/8/2011,Employed,M,28848
RT51330,California,2510.633216,No,Basic,Doctor,1/25/2011,Unemployed,F,0
QW44380,Washington,2637.602689,No,Basic,High School or Below,1/11/2011,Employed,M,54378
IK66117,California,4969.35768,No,Basic,High School or Below,1/3/2011,Medical Leave,M,21827
TD86744,Arizona,34611.37896,Yes,Basic,High School or Below,1/14/2011,Employed,F,20090
TX35222,Washington,11618.55713,No,Premium,College,1/7/2011,Employed,F,27750
PJ92694,California,4762.591249,No,Basic,High School or Below,1/6/2011,Employed,M,57135
YM88338,California,4879.442929,No,Basic,Bachelor,2/25/2011,Employed,F,58580
YN61339,Oregon,4330.38602,Yes,Premium,College,2/16/2011,Employed,M,60475
FP45327,Washington,9095.049868,Yes,Basic,College,1/11/2011,Employed,M,37937
IZ26849,Oregon,5524.310373,No,Basic,Bachelor,1/26/2011,Employed,F,70360
YY16391,Oregon,11836.29699,No,Premium,College,2/3/2011,Unemployed,M,0
GX44284,California,2588.080213,No,Basic,Bachelor,1/3/2011,Employed,M,47509
LV14566,Nevada,7176.591051,No,Basic,Master,1/4/2011,Employed,M,27071
KQ50003,Arizona,27890.0576,No,Extended,High School or Below,2/11/2011,Employed,F,46546
IW87075,Arizona,7280.300642,No,Basic,Bachelor,2/5/2011,Employed,M,32627
QY46560,Arizona,2152.081322,No,Basic,Bachelor,2/26/2011,Unemployed,M,0
PD79570,Oregon,4334.210791,No,Premium,Bachelor,2/21/2011,Unemployed,F,0
IM78342,Oregon,8630.696198,No,Extended,College,1/13/2011,Unemployed,F,0
NT19879,Arizona,4766.940473,No,Basic,Bachelor,2/18/2011,Medical Leave,F,29177
SW98498,California,10439.49667,No,Extended,College,1/19/2011,Employed,M,88233
WL42517,Washington,3747.060981,No,Basic,College,2/10/2011,Unemployed,F,0
LR82946,Oregon,6617.139741,No,Basic,Bachelor,1/14/2011,Unemployed,M,0
KT61396,California,3821.819872,No,Extended,College,1/16/2011,Employed,F,79189
GD56260,Oregon,2863.04871,No,Basic,Master,2/4/2011,Employed,F,41077
YD45660,Arizona,9420.965855,No,Basic,Bachelor,2/15/2011,Employed,F,47048
XN50058,California,8767.626534,No,Premium,Doctor,1/21/2011,Employed,M,45484
QO61775,California,4571.610619,No,Basic,Master,2/1/2011,Employed,M,79453
PZ67684,Arizona,14514.00519,No,Basic,College,2/5/2011,Employed,F,88753
IK77998,Washington,2588.435037,No,Basic,High School or Below,1/20/2011,Unemployed,M,0
FL96333,Nevada,6243.089247,No,Extended,College,1/7/2011,Employed,M,73945
EI58541,Washington,2719.506996,Yes,Basic,College,1/24/2011,Retired,F,14030
WW68250,Oregon,2719.260911,No,Basic,Bachelor,2/21/2011,Employed,M,81799
XT19780,Oregon,4803.777507,No,Basic,High School or Below,2/16/2011,Disabled,F,23634
SE44262,California,2856.948797,No,Extended,Bachelor,1/27/2011,Unemployed,M,0
