CustomerID,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,TotalClaimAmount,VehicleClass,VehicleSize
ZX50209,Rural,Single,95,35,18,0,2,Personal Auto,Personal L1,Offer4,Agent,76.175672,Four-Door Car,Medsize
CZ84042,Rural,Married,66,4,34,0,1,Personal Auto,Personal L1,Offer2,Branch,22.945038,Two-Door Car,Medsize
SQ54906,Suburban,Divorced,66,16,35,4,1,Personal Auto,Personal L3,Offer1,Branch,316.8,Four-Door Car,Small
QE21030,Suburban,Married,196,6,28,0,7,Personal Auto,Personal L1,Offer2,Call Center,1961.162049,Luxury SUV,Medsize
WP60679,Urban,Married,111,31,74,0,5,Personal Auto,Personal L1,Offer1,Web,406.48025,Sports Car,Medsize
BZ47770,Rural,Married,64,6,28,2,4,Corporate Auto,Corporate L2,Offer1,Agent,73.258034,Two-Door Car,Medsize
TS76653,Suburban,Single,122,15,47,0,9,Personal Auto,Personal L2,Offer1,Branch,650.52179,Sports Car,Medsize
IJ28717,Suburban,Married,105,17,74,3,2,Personal Auto,Personal L2,Offer1,Agent,504,SUV,Medsize
XL78013,Suburban,Single,97,10,3,0,2,Corporate Auto,Corporate L3,Offer2,Branch,484.013411,Four-Door Car,Medsize
KN90631,Suburban,Married,112,7,52,0,3,Personal Auto,Personal L3,Offer1,Web,537.6,SUV,Medsize
KU59569,Suburban,Single,106,3,90,0,8,Personal Auto,Personal L3,Offer2,Agent,763.2,Sports Car,Medsize
IE71278,Urban,Divorced,77,7,35,3,1,Personal Auto,Personal L2,Offer1,Web,362.276183,Four-Door Car,Medsize
VY76337,Suburban,Married,67,14,13,0,9,Personal Auto,Personal L3,Offer1,Agent,321.6,Four-Door Car,Large
YC77374,Suburban,Married,65,28,37,0,4,Personal Auto,Personal L3,Offer2,Branch,312,Two-Door Car,Small
FX78218,Rural,Married,62,0,26,1,1,Personal Auto,Personal L3,Offer3,Web,0.887629,Four-Door Car,Large
ZK11389,Rural,Married,66,25,3,0,2,Corporate Auto,Corporate L1,Offer3,Agent,86.461582,Four-Door Car,Medsize
MO82744,Urban,Divorced,72,17,20,0,4,Personal Auto,Personal L2,Offer1,Branch,203.42306,Four-Door Car,Medsize
GG20671,Suburban,Married,78,8,10,0,2,Special Auto,Special L2,Offer4,Agent,453.073096,Four-Door Car,Large
YC53575,Suburban,Single,82,15,20,0,2,Personal Auto,Personal L2,Offer2,Branch,590.4,Four-Door Car,Medsize
ES82658,Rural,Divorced,81,8,26,0,7,Personal Auto,Personal L3,Offer4,Web,123.576765,Four-Door Car,Medsize
SU44811,Rural,Married,77,15,49,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,108.871857,Four-Door Car,Medsize
AZ43057,Rural,Married,72,21,59,0,7,Personal Auto,Personal L3,Offer2,Call Center,64.977867,Four-Door Car,Medsize
XU56756,Rural,Married,66,25,3,0,2,Personal Auto,Personal L1,Offer3,Agent,86.461582,Four-Door Car,Medsize
TM24806,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L2,Offer1,Agent,412.8,Four-Door Car,Medsize
ZH18791,Rural,Married,67,21,85,0,8,Personal Auto,Personal L3,Offer1,Branch,80.753763,Four-Door Car,Medsize
CE10235,Suburban,Married,85,4,69,0,1,Personal Auto,Personal L1,Offer2,Agent,408,Four-Door Car,Medsize
IQ96928,Suburban,Single,62,20,9,0,7,Corporate Auto,Corporate L1,Offer1,Agent,675.661163,Four-Door Car,Small
BM55732,Suburban,Married,69,3,25,0,2,Corporate Auto,Corporate L2,Offer4,Web,331.2,Two-Door Car,Medsize
PC76141,Suburban,Married,62,2,97,0,1,Personal Auto,Personal L1,Offer1,Web,297.6,Four-Door Car,Small
RV98208,Rural,Married,62,11,84,0,3,Personal Auto,Personal L1,Offer1,Agent,29.035528,Two-Door Car,Medsize
LJ21457,Suburban,Divorced,74,4,52,0,1,Personal Auto,Personal L3,Offer3,Web,355.2,Two-Door Car,Small
MV86976,Suburban,Single,96,31,85,0,1,Personal Auto,Personal L2,Offer1,Agent,726.132858,Four-Door Car,Medsize
HS13676,Suburban,Single,117,3,33,0,9,Personal Auto,Personal L2,Offer1,Agent,983.127481,Four-Door Car,Medsize
OX35378,Suburban,Married,80,19,67,0,1,Personal Auto,Personal L3,Offer1,Agent,488.296267,Four-Door Car,Medsize
VL95438,Suburban,Married,66,5,31,1,6,Corporate Auto,Corporate L3,Offer3,Agent,316.8,Four-Door Car,Medsize
YU32377,Suburban,Single,61,4,68,0,2,Corporate Auto,Corporate L2,Offer3,Call Center,365.820487,Two-Door Car,Medsize
QW88350,Urban,Married,63,0,34,0,2,Corporate Auto,Corporate L3,Offer2,Web,170.496071,Four-Door Car,Large
TM61357,Urban,Married,76,10,9,0,2,Personal Auto,Personal L1,Offer4,Agent,363.845631,Four-Door Car,Medsize
CP99334,Suburban,Married,78,0,63,0,1,Personal Auto,Personal L3,Offer1,Agent,507.060901,Four-Door Car,Medsize
AO20938,Suburban,Married,100,5,23,0,2,Personal Auto,Personal L1,Offer2,Call Center,635.020091,SUV,Small
OY32548,Rural,Married,65,21,3,1,4,Personal Auto,Personal L3,Offer2,Agent,27.66775,Two-Door Car,Medsize
XE36531,Suburban,Married,122,4,89,0,1,Personal Auto,Personal L3,Offer2,Web,817.692013,SUV,Medsize
SZ86381,Suburban,Divorced,65,4,88,1,6,Personal Auto,Personal L3,Offer1,Web,312,Four-Door Car,Medsize
YY29772,Suburban,Married,69,35,85,1,1,Personal Auto,Personal L2,Offer1,Agent,452.271771,Four-Door Car,Medsize
FG69718,Suburban,Single,132,13,47,0,3,Corporate Auto,Corporate L3,Offer1,Call Center,950.4,SUV,Medsize
MI81870,Suburban,Married,190,10,75,0,6,Corporate Auto,Corporate L1,Offer2,Branch,912,SUV,Medsize
QH27767,Urban,Divorced,66,9,38,0,3,Personal Auto,Personal L2,Offer4,Agent,186.387874,Four-Door Car,Medsize
IV54766,Suburban,Divorced,239,19,59,0,7,Personal Auto,Personal L1,Offer2,Agent,1294.700423,Luxury SUV,Medsize
AD33653,Suburban,Married,92,13,17,0,1,Personal Auto,Personal L2,Offer1,Agent,441.6,Two-Door Car,Medsize
HU54636,Urban,Married,95,13,27,0,1,Personal Auto,Personal L1,Offer4,Web,405.443681,Four-Door Car,Medsize
CD45044,Suburban,Single,70,3,94,0,2,Personal Auto,Personal L2,Offer1,Agent,504,Four-Door Car,Medsize
CB61335,Suburban,Married,88,10,68,0,8,Personal Auto,Personal L3,Offer2,Agent,603.100479,Four-Door Car,Medsize
DL53457,Suburban,Single,63,29,51,0,9,Personal Auto,Personal L3,Offer2,Web,302.4,Four-Door Car,Large
YG68142,Suburban,Married,72,10,73,0,4,Personal Auto,Personal L2,Offer2,Web,438.149129,Four-Door Car,Medsize
UI24036,Urban,Married,128,5,52,0,2,Personal Auto,Personal L2,Offer2,Agent,587.409205,SUV,Large
LD63324,Urban,Divorced,81,0,41,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,207.75186,Four-Door Car,Medsize
LB29621,Rural,Married,77,1,35,0,2,Corporate Auto,Corporate L3,Offer2,Call Center,105.181202,Four-Door Car,Medsize
XB43625,Rural,Single,64,31,92,1,1,Personal Auto,Personal L3,Offer1,Branch,42.029731,Four-Door Car,Small
FI65786,Suburban,Married,87,18,41,0,9,Corporate Auto,Corporate L2,Offer4,Web,417.6,Two-Door Car,Large
ZC61874,Suburban,Married,122,18,21,0,9,Special Auto,Special L1,Offer1,Branch,683.45551,SUV,Small
QA66968,Urban,Married,86,3,62,2,3,Personal Auto,Personal L3,Offer1,Agent,324.944098,Four-Door Car,Medsize
YQ98322,Suburban,Divorced,68,26,62,0,3,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,Medsize
EN27946,Suburban,Married,106,5,98,2,6,Personal Auto,Personal L2,Offer1,Call Center,710.740743,Two-Door Car,Small
GT18396,Rural,Married,77,23,69,0,2,Personal Auto,Personal L2,Offer2,Branch,92.307736,Four-Door Car,Medsize
KL43280,Suburban,Married,115,12,65,0,3,Personal Auto,Personal L1,Offer1,Branch,552,Two-Door Car,Small
DB93245,Urban,Divorced,71,10,46,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,329.238904,Four-Door Car,Medsize
SN53710,Suburban,Single,79,16,8,0,3,Personal Auto,Personal L3,Offer3,Call Center,442.9167,Four-Door Car,Medsize
IB82793,Suburban,Divorced,61,13,81,1,1,Corporate Auto,Corporate L3,Offer1,Agent,292.8,Four-Door Car,Medsize
CT74097,Suburban,Divorced,129,20,78,4,2,Personal Auto,Personal L1,Offer1,Branch,712.833284,SUV,Small
HE20556,Suburban,Divorced,68,8,62,0,7,Personal Auto,Personal L3,Offer3,Web,326.4,Four-Door Car,Medsize
RQ41621,Urban,Divorced,73,5,94,2,1,Personal Auto,Personal L3,Offer3,Agent,327.912134,Four-Door Car,Medsize
TB88830,Rural,Married,107,3,86,0,7,Personal Auto,Personal L2,Offer1,Branch,48.782626,SUV,Medsize
LV94312,Suburban,Married,62,17,77,0,3,Corporate Auto,Corporate L3,Offer1,Agent,315.326222,Four-Door Car,Medsize
PT45842,Suburban,Single,64,10,15,0,5,Personal Auto,Personal L3,Offer1,Web,770.254285,Two-Door Car,Small
CV49750,Suburban,Married,65,9,31,0,2,Personal Auto,Personal L3,Offer2,Agent,312,Two-Door Car,Medsize
RB63074,Suburban,Single,67,0,79,0,3,Personal Auto,Personal L1,Offer2,Branch,482.4,Four-Door Car,Medsize
XX73066,Rural,Married,66,35,28,0,5,Personal Auto,Personal L2,Offer2,Branch,48.936563,Four-Door Car,Medsize
VN22337,Urban,Married,81,10,23,0,1,Personal Auto,Personal L1,Offer1,Agent,348.186032,Four-Door Car,Medsize
BA19651,Urban,Divorced,78,18,33,0,5,Corporate Auto,Corporate L3,Offer3,Agent,289.468771,Four-Door Car,Medsize
UX18122,Suburban,Married,92,3,65,0,1,Corporate Auto,Corporate L1,Offer2,Web,441.6,Four-Door Car,Medsize
HY46017,Rural,Married,69,32,1,0,1,Personal Auto,Personal L3,Offer2,Web,62.625841,Four-Door Car,Large
ZI95657,Suburban,Divorced,137,2,40,0,5,Personal Auto,Personal L3,Offer2,Agent,657.6,Sports Car,Medsize
MK93363,Suburban,Married,104,27,76,0,1,Personal Auto,Personal L1,Offer2,Branch,499.2,Sports Car,Medsize
UM26324,Urban,Married,73,5,85,0,4,Corporate Auto,Corporate L3,Offer2,Agent,281.295903,Four-Door Car,Large
ZN18884,Suburban,Single,65,17,41,0,2,Corporate Auto,Corporate L2,Offer4,Call Center,312,Four-Door Car,Medsize
PN18863,Suburban,Divorced,66,1,42,0,9,Corporate Auto,Corporate L3,Offer2,Web,316.8,Four-Door Car,Medsize
BK76340,Suburban,Single,226,23,69,0,1,Personal Auto,Personal L2,Offer1,Branch,1084.8,Luxury SUV,Medsize
QZ83992,Suburban,Married,115,33,76,0,3,Corporate Auto,Corporate L1,Offer1,Agent,552,SUV,Medsize
WE23159,Suburban,Single,133,4,58,0,3,Special Auto,Special L2,Offer2,Agent,1361.993232,Sports Car,Small
GA86186,Urban,Divorced,81,0,41,0,1,Special Auto,Special L3,Offer2,Call Center,207.75186,Four-Door Car,Medsize
ZM24497,Suburban,Married,211,17,69,0,9,Personal Auto,Personal L3,Offer4,Web,1012.8,Luxury SUV,Large
EY97047,Urban,Single,69,13,15,0,1,Corporate Auto,Corporate L2,Offer2,Agent,300.056383,Four-Door Car,Medsize
NW14895,Suburban,Divorced,109,2,98,1,2,Personal Auto,Personal L2,Offer1,Agent,757.170246,SUV,Small
KS42294,Rural,Married,66,22,18,0,2,Personal Auto,Personal L3,Offer2,Call Center,94.142294,Four-Door Car,Small
DQ50258,Suburban,Single,67,17,4,0,4,Personal Auto,Personal L3,Offer2,Agent,482.4,Four-Door Car,Medsize
XK10881,Rural,Married,61,5,89,0,3,Personal Auto,Personal L3,Offer1,Agent,93.181865,Four-Door Car,Medsize
LC20778,Suburban,Single,99,20,9,0,2,Personal Auto,Personal L2,Offer3,Agent,475.2,Four-Door Car,Small
LH87004,Suburban,Divorced,112,17,80,0,2,Personal Auto,Personal L3,Offer3,Branch,537.6,SUV,Small
SZ17657,Rural,Married,112,34,56,0,5,Personal Auto,Personal L3,Offer2,Web,83.240006,SUV,Small
RI44399,Suburban,Single,80,24,20,0,7,Corporate Auto,Corporate L3,Offer1,Call Center,871.055266,Four-Door Car,Medsize
RF73080,Suburban,Married,96,28,90,5,5,Personal Auto,Personal L3,Offer1,Agent,460.8,Four-Door Car,Medsize
QA69109,Urban,Married,67,2,3,0,3,Personal Auto,Personal L3,Offer2,Call Center,302.733593,Four-Door Car,Medsize
FK85203,Suburban,Married,114,1,61,0,6,Personal Auto,Personal L3,Offer1,Branch,547.2,SUV,Medsize
ET44462,Suburban,Married,126,14,18,1,1,Personal Auto,Personal L1,Offer2,Web,604.8,SUV,Medsize
SK27185,Rural,Married,165,10,35,0,1,Personal Auto,Personal L3,Offer1,Branch,60.005031,SUV,Medsize
JW87443,Suburban,Married,82,26,19,3,8,Personal Auto,Personal L3,Offer2,Agent,393.6,Four-Door Car,Medsize
OM37610,Suburban,Married,110,29,19,1,2,Personal Auto,Personal L3,Offer1,Web,565.837664,Four-Door Car,Medsize
TJ58873,Urban,Married,68,11,34,0,1,Personal Auto,Personal L3,Offer3,Agent,304.115627,Four-Door Car,Medsize
WE97690,Urban,Married,70,2,24,0,1,Corporate Auto,Corporate L2,Offer2,Web,327.061103,Four-Door Car,Medsize
HH99354,Urban,Married,61,7,74,0,2,Personal Auto,Personal L2,Offer2,Call Center,181.804443,Two-Door Car,Medsize
UN90060,Rural,Married,104,33,31,0,7,Personal Auto,Personal L3,Offer1,Web,21.261834,SUV,Medsize
BR76202,Suburban,Divorced,114,20,87,0,1,Personal Auto,Personal L2,Offer2,Branch,547.2,SUV,Medsize
MO48960,Suburban,Married,84,18,25,1,4,Personal Auto,Personal L2,Offer1,Agent,481.025786,Four-Door Car,Medsize
QG50480,Rural,Married,62,18,75,0,3,Personal Auto,Personal L3,Offer1,Agent,135.851316,Two-Door Car,Medsize
RE73564,Urban,Married,96,3,15,0,2,Personal Auto,Personal L1,Offer1,Branch,250.058657,Two-Door Car,Medsize
EN32990,Urban,Single,67,34,71,0,6,Personal Auto,Personal L2,Offer1,Branch,272.195232,Four-Door Car,Medsize
OO97388,Suburban,Married,70,14,20,0,1,Personal Auto,Personal L1,Offer2,Agent,336,Two-Door Car,Small
JN66901,Suburban,Single,194,22,79,0,1,Corporate Auto,Corporate L1,Offer4,Web,2306.508397,Luxury SUV,Medsize
UI64573,Rural,Married,86,18,10,3,1,Personal Auto,Personal L1,Offer2,Web,170.532133,Four-Door Car,Medsize
HJ64867,Rural,Divorced,74,33,3,0,7,Personal Auto,Personal L2,Offer4,Web,152.365482,Two-Door Car,Medsize
MT35297,Suburban,Married,63,4,18,0,3,Personal Auto,Personal L2,Offer3,Branch,302.4,Four-Door Car,Small
VB69838,Suburban,Divorced,119,34,74,2,2,Personal Auto,Personal L3,Offer1,Call Center,571.2,Four-Door Car,Medsize
JR34589,Rural,Married,123,3,12,0,1,Personal Auto,Personal L2,Offer2,Call Center,131.262395,SUV,Medsize
EI85578,Rural,Married,106,15,30,0,1,Personal Auto,Personal L3,Offer3,Agent,117.229971,SUV,Medsize
DH85144,Suburban,Single,65,11,52,0,1,Personal Auto,Personal L3,Offer2,Branch,312,Four-Door Car,Medsize
HC31007,Suburban,Married,68,35,65,0,7,Personal Auto,Personal L2,Offer1,Agent,457.169818,Four-Door Car,Medsize
MT58123,Suburban,Married,118,1,59,0,2,Corporate Auto,Corporate L2,Offer2,Branch,612.300581,SUV,Small
GQ78238,Suburban,Married,131,22,85,0,1,Personal Auto,Personal L2,Offer2,Call Center,628.8,SUV,Medsize
UO44449,Urban,Married,62,26,72,0,3,Corporate Auto,Corporate L3,Offer1,Agent,274.114843,Four-Door Car,Medsize
VK98618,Suburban,Single,105,14,21,0,7,Personal Auto,Personal L3,Offer2,Agent,756,SUV,Large
BG30513,Suburban,Single,97,1,66,0,2,Personal Auto,Personal L2,Offer1,Branch,465.6,Four-Door Car,Small
KD20203,Suburban,Married,131,4,49,0,9,Corporate Auto,Corporate L2,Offer4,Agent,628.8,SUV,Small
HR26088,Suburban,Married,84,19,26,2,4,Personal Auto,Personal L2,Offer1,Branch,403.2,Four-Door Car,Medsize
XD72019,Suburban,Single,82,1,13,0,2,Personal Auto,Personal L2,Offer2,Web,479.312226,Four-Door Car,Large
XD82117,Urban,Married,108,23,16,0,5,Personal Auto,Personal L2,Offer3,Call Center,379.951464,SUV,Medsize
CT47738,Suburban,Divorced,128,11,57,0,2,Corporate Auto,Corporate L3,Offer1,Branch,614.4,Sports Car,Medsize
NY30370,Suburban,Married,66,23,34,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,430.604489,Two-Door Car,Medsize
EH69733,Urban,Married,84,34,13,0,1,Corporate Auto,Corporate L2,Offer2,Branch,344.015386,Four-Door Car,Medsize
QV89210,Suburban,Divorced,76,16,56,0,3,Corporate Auto,Corporate L3,Offer2,Agent,547.2,Four-Door Car,Medsize
QK90365,Suburban,Married,85,21,32,0,2,Personal Auto,Personal L3,Offer2,Agent,574.024018,Two-Door Car,Medsize
UR67446,Suburban,Married,99,28,71,0,4,Personal Auto,Personal L3,Offer2,Call Center,587.656629,Four-Door Car,Medsize
FJ76376,Urban,Married,64,2,39,0,2,Personal Auto,Personal L2,Offer2,Agent,175.429028,Two-Door Car,Medsize
ZI85739,Rural,Married,136,10,41,0,2,Personal Auto,Personal L1,Offer1,Branch,46.098963,SUV,Small
AM72411,Suburban,Divorced,61,20,49,0,1,Personal Auto,Personal L1,Offer2,Branch,292.8,Two-Door Car,Medsize
IC77855,Urban,Married,100,19,56,2,2,Personal Auto,Personal L1,Offer4,Branch,361.788917,SUV,Medsize
ZM70632,Urban,Married,138,18,92,0,1,Personal Auto,Personal L3,Offer3,Branch,553.699596,SUV,Medsize
JM59803,Urban,Divorced,73,9,61,3,6,Personal Auto,Personal L2,Offer3,Agent,343.278996,Two-Door Car,Medsize
KG84303,Suburban,Married,99,29,59,0,1,Personal Auto,Personal L3,Offer2,Call Center,547.619785,Four-Door Car,Small
OJ37666,Suburban,Married,63,7,3,0,1,Personal Auto,Personal L3,Offer4,Call Center,302.4,Four-Door Car,Medsize
VV49688,Suburban,Single,62,13,21,0,8,Corporate Auto,Corporate L2,Offer2,Call Center,446.4,Four-Door Car,Medsize
KH55886,Rural,Married,192,34,18,1,2,Personal Auto,Personal L1,Offer1,Agent,151.711475,Sports Car,Medsize
QZ70160,Suburban,Married,62,23,18,0,1,Personal Auto,Personal L2,Offer1,Branch,297.6,Four-Door Car,Medsize
FU51754,Suburban,Single,79,21,53,1,7,Personal Auto,Personal L2,Offer1,Agent,407.440238,Two-Door Car,Medsize
KY48450,Rural,Married,181,31,88,0,1,Personal Auto,Personal L1,Offer3,Agent,124.447153,Luxury Car,Medsize
ZG18090,Suburban,Married,91,24,52,0,3,Corporate Auto,Corporate L1,Offer3,Agent,436.8,Four-Door Car,Medsize
UI99151,Suburban,Married,106,6,9,0,2,Personal Auto,Personal L3,Offer2,Web,763.2,Sports Car,Medsize
VB59276,Suburban,Married,112,26,27,0,1,Corporate Auto,Corporate L2,Offer3,Web,544.250322,SUV,Medsize
CJ64468,Suburban,Single,65,2,37,0,4,Personal Auto,Personal L2,Offer1,Web,362.774545,Two-Door Car,Medsize
GM61951,Suburban,Single,115,22,65,0,2,Personal Auto,Personal L3,Offer2,Agent,1251.042795,SUV,Small
BO15959,Suburban,Married,86,5,26,0,2,Personal Auto,Personal L3,Offer1,Agent,412.8,Four-Door Car,Medsize
ZK50586,Urban,Married,74,15,8,4,1,Personal Auto,Personal L3,Offer4,Agent,238.517525,Two-Door Car,Medsize
DM22923,Suburban,Single,68,4,39,1,1,Personal Auto,Personal L3,Offer2,Branch,326.4,Four-Door Car,Medsize
DQ58142,Suburban,Married,108,9,51,0,5,Corporate Auto,Corporate L3,Offer4,Web,518.4,SUV,Medsize
YW47108,Suburban,Married,96,15,81,0,2,Personal Auto,Personal L3,Offer1,Agent,673.780804,Four-Door Car,Medsize
DS62172,Suburban,Divorced,70,1,91,0,1,Personal Auto,Personal L3,Offer1,Web,336,Four-Door Car,Large
VL58402,Suburban,Married,66,13,59,0,1,Personal Auto,Personal L2,Offer2,Web,316.8,Four-Door Car,Medsize
YV82597,Rural,Married,90,21,0,0,2,Corporate Auto,Corporate L2,Offer2,Agent,22.75546,Two-Door Car,Medsize
FN33339,Suburban,Married,104,20,77,0,1,Corporate Auto,Corporate L2,Offer1,Agent,666.092015,Four-Door Car,Medsize
UZ97486,Suburban,Divorced,73,25,56,0,2,Corporate Auto,Corporate L2,Offer2,Call Center,525.6,Two-Door Car,Small
LL92275,Urban,Married,67,21,60,0,5,Personal Auto,Personal L3,Offer4,Web,216.196521,Four-Door Car,Medsize
FB95288,Suburban,Married,217,14,40,1,2,Personal Auto,Personal L3,Offer1,Branch,1562.4,Luxury Car,Small
NB30472,Suburban,Married,116,3,89,1,2,Personal Auto,Personal L2,Offer1,Branch,556.8,Four-Door Car,Medsize
RX66745,Suburban,Married,67,19,50,0,2,Corporate Auto,Corporate L3,Offer1,Branch,404.817249,Four-Door Car,Medsize
II97469,Rural,Divorced,88,7,38,0,5,Personal Auto,Personal L3,Offer2,Agent,16.37296,Four-Door Car,Medsize
VF17463,Urban,Married,109,23,45,0,4,Personal Auto,Personal L3,Offer2,Agent,400.181882,Sports Car,Medsize
GW77328,Rural,Married,65,27,44,0,7,Personal Auto,Personal L3,Offer2,Call Center,4.619402,Four-Door Car,Medsize
CF44171,Suburban,Single,123,1,67,3,1,Personal Auto,Personal L3,Offer1,Agent,590.4,SUV,Medsize
ZN65873,Suburban,Married,96,31,34,0,1,Corporate Auto,Corporate L3,Offer1,Agent,460.8,Four-Door Car,Large
EO75698,Rural,Married,110,6,46,0,2,Personal Auto,Personal L1,Offer2,Agent,82.019005,Four-Door Car,Medsize
GB94407,Suburban,Married,102,16,1,0,2,Corporate Auto,Corporate L2,Offer1,Branch,489.6,Two-Door Car,Medsize
KM63956,Suburban,Single,125,6,61,0,2,Corporate Auto,Corporate L2,Offer1,Agent,900,SUV,Small
LM79795,Suburban,Divorced,64,15,59,0,2,Personal Auto,Personal L1,Offer3,Agent,307.2,Two-Door Car,Small
XT35473,Suburban,Divorced,63,21,12,0,1,Personal Auto,Personal L3,Offer1,Agent,302.4,Four-Door Car,Large
LO90163,Rural,Married,108,19,3,0,2,Personal Auto,Personal L3,Offer1,Call Center,225.971279,SUV,Medsize
LU65596,Rural,Married,94,0,54,0,1,Corporate Auto,Corporate L2,Offer4,Branch,135.626867,Four-Door Car,Medsize
SV94314,Suburban,Married,169,14,36,1,3,Personal Auto,Personal L3,Offer3,Branch,811.2,SUV,Medsize
RW86245,Rural,Married,123,13,60,0,1,Personal Auto,Personal L3,Offer2,Agent,96.338144,SUV,Medsize
JG41490,Suburban,Married,66,6,71,2,1,Corporate Auto,Corporate L3,Offer2,Call Center,433.160284,Four-Door Car,Large
FO63400,Rural,Divorced,64,34,24,0,3,Corporate Auto,Corporate L1,Offer4,Call Center,154.713524,Four-Door Car,Large
FE84109,Rural,Divorced,89,2,32,0,8,Personal Auto,Personal L2,Offer1,Web,111.836561,Two-Door Car,Medsize
KG21285,Rural,Divorced,90,9,69,0,9,Personal Auto,Personal L1,Offer1,Web,76.289123,Four-Door Car,Medsize
TQ33359,Rural,Married,76,8,46,0,3,Personal Auto,Personal L3,Offer2,Agent,46.20341,Four-Door Car,Large
ZG59671,Rural,Divorced,83,20,76,0,2,Personal Auto,Personal L2,Offer1,Branch,81.599332,Four-Door Car,Medsize
AY19539,Suburban,Single,86,21,35,0,3,Personal Auto,Personal L3,Offer1,Agent,412.8,Four-Door Car,Medsize
KU23440,Suburban,Divorced,63,0,88,1,2,Personal Auto,Personal L1,Offer1,Branch,302.4,Four-Door Car,Small
IJ83011,Suburban,Single,165,12,82,1,2,Corporate Auto,Corporate L2,Offer1,Call Center,1452.213743,SUV,Medsize
KE35335,Urban,Married,90,15,44,1,1,Personal Auto,Personal L1,Offer2,Web,289.236063,Four-Door Car,Small
FE90301,Rural,Married,72,27,84,0,6,Personal Auto,Personal L1,Offer2,Agent,23.773332,Four-Door Car,Medsize
CK35310,Suburban,Divorced,73,15,58,1,1,Personal Auto,Personal L1,Offer2,Web,525.6,Four-Door Car,Small
XU97999,Urban,Married,63,3,26,0,2,Personal Auto,Personal L2,Offer2,Agent,206.926432,Four-Door Car,Large
RF73329,Suburban,Married,67,0,1,0,1,Personal Auto,Personal L2,Offer2,Agent,337.219884,Four-Door Car,Medsize
